key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
daniel2_iron_c,Железни крака от Даниил 2,Iron legs from Daniel 2,2025-02-05,text,False, , , ,Железни крака от Даниил 2,Железни крака от Данаил 2, ,Железните крака от Даниил 2,Железни крака от Даниил 2
argenteus,"„Codex Argenteus“, ок. 505 г.",Codex Argenteus c. 505,written copy of Wulfila Bible,text,False, , , ,Кодекс Аргентеус около 505 г.,Codex Argenteus ок. 505, ,"Сребърният кодекс (Codex Argenteus), ок. 505 г.","„Codex Argenteus“, ок. 505 г."
nguyen_dynasty_c,Нгуен,Nguyễn,2025-09-20,text,False, , , ,Нгуен,Нгуен, ,Нгуен,Нгуен
edo_c,Периодът Едо в Япония,Edo period in Japan,Edo period (Tokugawa shogunate),text,False, , , ,Периодът Едо в Япония,Период Едо в Япония, ,Период Едо в Япония,Периодът Едо в Япония
meiji_c,Мейджи,Meiji,2025-09-20,text,False, , , ,Мейджи,Мейджи, ,Мейджи,Мейджи
american_civil_war,Американската гражданска война 1861–1865 г.,American Civil War 1861-1865,"April 12, 1861 to May 26, 1865",text,False, , , ,Американската гражданска война 1861-1865,Американска гражданска война 1861-1865, ,"Гражданската война в САЩ, 1861-1865 г.",Американската гражданска война 1861–1865 г.
aleppo_codex,"Алепски кодекс, ок. 920 г.",Aleppo Codex c. 920,2025-10-03,text,False, , , ,"Алепски кодекс, около 920 г.",Алепски кодекс ок. 920, ,"Алепски кодекс, ок. 920 г.","Алепски кодекс, ок. 920 г."
vandals,Кралство на вандалите и аланите 435 – 534,Kingdom of the Vandals and Alans 435 – 534,Vandals 435-534 C.E.,text,False, , , ,Кралство на вандалите и аланите 435 – 534,Кралство на вандалите и аланите 435 – 534, ,"Кралство на вандалите и аланите, 435 – 534 г.",Кралство на вандалите и аланите 435 – 534
francia,"около 481/509 – 843 г., Меровингска династия до 751 г., след това Каролингска династия","c. 481/509 – 843, Merovingian till 751, then Carolingian",Kingdom of the Franks (Regnum Francorum) c. 481/509-843 treaty of Verdun,text,False, , , ,"ок. 481/509 – 843, Меровинги до 751, след това Каролинги","ок. 481/509 – 843, Меровингски до 751, след това Каролингски", ,"ок. 481/509 – 843 г., Меровинги до 751 г., след това Каролинги","около 481/509 – 843 г., Меровингска династия до 751 г., след това Каролингска династия"
francia_c,Кралство на франките,Kingdom of the Franks, ,text,False, , , ,Кралство на франките,Кралство на франките, ,Кралство на франките,Кралство на франките
100_years_war,Стогодишната война 1337 – 1453,Hundred Years’ War 1337 – 1453,1337–1453,text,False, , , ,Стогодишната война 1337 – 1453,Стогодишна война 1337 – 1453, ,"Стогодишната война, 1337 – 1453 г.",Стогодишната война 1337 – 1453
black_death,Черната смърт 1346–1353 г.,Black death 1346-1353,1346-1353,text,False, , , ,Черната смърт 1346-1353,Черната смърт 1346-1353, ,"Черната смърт, 1346-1353 г.",Черната смърт 1346–1353 г.
sui_dynasty,581–618 г. Династия Суй,581-618 Sui dynasty,2025-11-09,text,False, , , ,581-618 г. Династия Суй,581-618 г. Династия Суй, ,"Династия Суи, 581-618 г.",581–618 г. Династия Суй
sui_dynasty_c,Суи,Sui,2025-11-09,text,False, , , ,Суй,Суй, ,Суи,Суи
tribulation,"Голямата скръб (Марко 13:19; Даниил 12:1; Матей 24:21, 22)","The Great Tribulation (Mark 13:19; Daniel 12:1; Matt 24:21, 22)", ,text,False, , , ,"Голямата скръб (Марк 13:19; Даниил 12:1; Матей 24:21, 22)","Големият скръбен период (Марко 13:19; Данаил 12:1; Матей 24:21, 22)", ,"Голямото бедствие (Марко 13:19; Даниил 12:1; Матей 24:21, 22)","Голямата скръб (Марко 13:19; Даниил 12:1; Матей 24:21, 22)"
timeline_created,Тази хронология е създадена през 2023 г. – най-горещата година в историята на човечеството и през последните 125 000 години,"This timeline is created in 2023, the hottest year in human history and the last 125,000 years",2026-06-07,text,False, , , ,"Тази времева линия е създадена през 2023 г., най-горещата година в човешката история и последните 125 000 години.","Тази хронология е създадена през 2023 г., най-горещата година в човешката история и последните 125 000 години", ,Тази времева линия е създадена през 2023 г. – най-топлата година в човешката история и през последните 125 000 години,Тази хронология е създадена през 2023 г. – най-горещата година в историята на човечеството и през последните 125 000 години
Adam,Адам,Adam,Luke 3:38,bible,False, , , ,Адам, , , , 
Seth,Сет,Seth,Luke 3:38,bible,False, , , ,Сет, , , , 
Enosh,Енош,Enosh,Luke 3:38,bible,False, , , ,Енош, , , , 
Kenan,Кенан (Cainan),Kenan (Cainan),"Genesis 5:12, Luke 3:37",bible,False, , , ,Кенан (Cainan), , , , 
Mahalalel,Махалалел (Махалалеел),Mahalalel (Mahalaleel),"Genesis 5:15, Luke 3:37",bible,False, , , ,Махалалел (Махалалеел), , , , 
Jared,Джаред,Jared,Luke 3:37,bible,False, , , ,Джаред, , , , 
Enoch,Енох,Enoch,Luke 3:37,bible,False, , , ,Енох, , , , 
Methuselah,Матусал,Methuselah,Luke 3:37,bible,False, , , ,Матусал, , , , 
Lamech,Ламех,Lamech,Luke 3:36,bible,False, , , ,Ламех, , , , 
Noah,Ной,Noah,Luke 3:36,bible,False, , , ,Ной, , , , 
Shem,Сем,Shem,Luke 3:36,bible,False, , , ,Сем, , , , 
Arpachshad,Арфаксад,Arpachshad,Luke 3:36,bible,False, , , ,Арфаксад, , , , 
Shelah,Шела,Shelah,Luke 3:35,bible,False, , , ,Шела, , , , 
Eber,Ебер,Eber,Luke 3:35,bible,False, , , ,Ебер, , , , 
Peleg,Фалек,Peleg,Luke 3:35,bible,False, , , ,Фалек, , , , 
Reu,Реу,Reu,Luke 3:35,bible,False, , , ,Реу, , , , 
Serug,Серуг,Serug,Luke 3:35,bible,False, , , ,Серуг, , , , 
Nahor,Нахор,Nahor,"Luke 3:34, Genesis 11:24",bible,False, , , ,Нахор, , , , 
Terah,Терах,Terah,Luke 3:34,bible,False, , , ,Терах, , , , 
Abraham,Авраам,Abraham,Luke 3:34,bible,False, , , ,Авраам, , , , 
Isaac,Исак,Isaac,Luke 3:34,bible,False, , , ,Исак, , , , 
Jacob,Яков,Jacob,Luke 3:34,bible,False, , , ,Яков, , , , 
Joseph,Йосиф,Joseph,Genesis 37,bible,False, , , ,Йосиф, , , , 
Moses,Моисей,Moses,Exodus 2:10,bible,False, , , ,Моисей, , , , 
Othniel,Отниил,Othniel,Judges 3:9-11,bible,False, , , ,Отниил, , , , 
Ehud,Ехуд,Ehud,Judges 3:15-18,bible,False, , , ,Ехуд, , , , 
Shamgar,Шамгар,Shamgar,Judges 3:31,bible,False, , , ,Шамгар, , , , 
Barak,"Барак, Девора, Яел","Barak, Deborah, Jael",Judges 4:6,bible,False, , , ,"Барак, Девора, Яел", , , , 
Gideon,Гидеон,Gideon,Judges 7:1,bible,False, , , ,Гидеон, , , , 
Tola,Тола,Tola,Judges 10:1,bible,False, , , ,Тола, , , , 
Jair,Джаир,Jair,Judges 10:3,bible,False, , , ,Джаир, , , , 
Jephthah,Йефтай,Jephthah,Judges 11:1,bible,False, , , ,Йефтай, , , , 
Ibzan,Ибзан,Ibzan,Judges 12:8,bible,False, , , ,Ибзан, , , , 
Elon,Илон,Elon,Judges 12:11,bible,False, , , ,Илон, , , , 
Abdon,Абдон,Abdon,Judges 12:13,bible,False, , , ,Абдон, , , , 
Samson,Самсон,Samson,Judges 13:24,bible,False, , , ,Самсон, , , , 
Samuel,Самуил,Samuel,1 Samuel 1:20,bible,False, , , ,Самуил, , , , 
Saul,Саул,Saul,1 Samuel 9:2,bible,False, , , ,Саул, , , , 
David,Дейвид,David,1 Samuel 16:13,bible,False, , , ,Дейвид, , , , 
Solomon,Соломон,Solomon,1 Kings 2:1,bible,False, , , ,Соломон, , , , 
Malachi,Малахия,Malachi,bible book,bible,False, , , ,Малахия, , , , 
Ruth,Рут,Ruth,bible book,bible,False, , , ,Рут, , , , 
Ezra,Ездра,Ezra,bible book,bible,False, , , ,Ездра, , , , 
Nehemiah,Неемия,Nehemiah,bible book,bible,False, , , ,Неемия, , , , 
Esther,Естир,Esther,bible book,bible,False, , , ,Естир, , , , 
Job,Работа,Job,bible book,bible,False, , , ,Работа, , , , 
moses3,Моисей,Moses,Exodus 2:10,bible,False, , , ,Моисей, , , , 
joshua2,Джошуа,Joshua,Exodus 17:14,bible,False, , , ,Джошуа, , , , 
caleb2,Калеб,Caleb,Numbers 13:30,bible,False, , , ,Калеб, , , , 
Augustus,Август,Augustus,Luke 2:1,bible,False, , , ,Август, , , , 
Tiberius,Тиберий,Tiberius,Luke 3:1,bible,False, , , ,Тиберий, , , , 
Claudius,Клавдий,Claudius,Acts 11:28,bible,False, , , ,Клавдий, , , , 
persia2,Персия,Persia,Esther 1:3,bible,False, , , ,Персия, , , , 
jehoiada,Йодая,Jehoiada,2 Kings 11:4,bible,False, , , ,Йодая, , , , 
Haggai,Агей,Haggai,bible book,bible,False, , , ,Агей, , , , 
Zerubbabel,Зоровавел (Лука 3:27),Zerubbabel (Luke 3:27),Luke 3:27,bible,False, , , ,Зоровавел (Лука 3:27), , , , 
Jacob2,Яков/,Jacob/,Jacob/Israel 1858-1711 – 147 years,bible,False, , , ,Яков/, , , , 
Israel,Израел,Israel,Genesis 35:10,bible,False, , , ,Израел, , , , 
Sarah,Сара,Sarah,"2008-1881 BCE – 127 years, Isaiah 51:2",bible,False, , , ,Сара, , , , 
Hagar,Агар,Hagar,Genesis 21:14,bible,False, , , ,Агар, , , , 
Haran,Харан,Haran,Genesis 11:26,bible,False, , , ,Харан, , , , 
Reumah,Реума,Reumah,Genesis 22:24 Concubine – 4 sons,bible,False, , , ,Реума, , , , 
Milcah,Милка,Milcah,Genesis 22:20 - 8 sons (Bethuel and 7 more),bible,False, , , ,Милка, , , , 
Lot,Лот,Lot,Genesis 11:27,bible,False, , , ,Лот, , , , 
Ammon,Бен-ами (Амон),Ben-ammi (Ammon),Genesis 19:38,bible,False, , , ,Бен-ами (Амон), , , , 
Bethuel,Ватуил,Bethuel,Genesis 22:23,bible,False, , , ,Ватуил, , , , 
Rebekah,Ребека,Rebekah,Genesis 22:23,bible,False, , , ,Ребека, , , , 
Laban,Лаван,Laban,Genesis 24:29,bible,False, , , ,Лаван, , , , 
Leah,Лия,Leah,Genesis 35:23,bible,False, , , ,Лия, , , , 
Rachel,Рейчъл,Rachel,Genesis 35:24,bible,False, , , ,Рейчъл, , , , 
Bilhah,Билха,Bilhah,Genesis 35:25,bible,False, , , ,Билха, , , , 
Zilpah,Зилпа,Zilpah,Genesis 35:26,bible,False, , , ,Зилпа, , , , 
Reuben,Рубен,Reuben,Genesis 35:23,bible,False, , , ,Рубен, , , , 
Simeon,Симеон,Simeon,Genesis 35:23,bible,False, , , ,Симеон, , , , 
Levi,Леви,Levi,Genesis 35:23,bible,False, , , ,Леви, , , , 
Judah,Юда,Judah,Genesis 35:23,bible,False, , , ,Юда, , , , 
Issachar,Исахар,Issachar,Genesis 35:23,bible,False, , , ,Исахар, , , , 
Zebulun,Завулон,Zebulun,Genesis 35:23,bible,False, , , ,Завулон, , , , 
Dinah,Дина,Dinah,Genesis 34:1,bible,False, , , ,Дина, , , , 
Esau,Исав/,Esau/,Genesis 36:1,bible,False, , , ,Исав/, , , , 
Edom,Едом,Edom,Genesis 36:1,bible,False, , , ,Едом, , , , 
Ishmael,Исмаил,Ishmael,Genesis 16:16,bible,False, , , ,Исмаил, , , , 
Manasseh2,(Манасия,(Manasseh,Genesis 41:51,bible,False, , , ,(Манасия, , , , 
Ephraim,и Ефрем),and Ephraim),Genesis 41:52,bible,False, , , ,и Ефрем), , , , 
Benjamin,Бенджамин,Benjamin,Genesis 35:24,bible,False, , , ,Бенджамин, , , , 
Dan,Дан,Dan,Genesis 35:25,bible,False, , , ,Дан, , , , 
Naphtali,Нефтали,Naphtali,Genesis 35:25,bible,False, , , ,Нефтали, , , , 
Gad,Гад,Gad,Genesis 35:26,bible,False, , , ,Гад, , , , 
Asher,Ашер,Asher,Genesis 35:26,bible,False, , , ,Ашер, , , , 
Milcah1,"Уз, Буз, Кемуил,","Uz, Buz, Kemuel,",Genesis 22:21,bible,False, , , ,"Уз, Буз, Кемуил,", , , , 
Milcah2,"Хесед, Хазо,","Chesed, Hazo,",Genesis 22:22,bible,False, , , ,"Хесед, Хазо,", , , , 
Milcah3,"Пилдаш, Джидлаф","Pildash, Jidlaph",Genesis 22:22,bible,False, , , ,"Пилдаш, Джидлаф", , , , 
Tebah,Тебах,Tebah,Genesis 22:24,bible,False, , , ,Тебах, , , , 
Gaham,Гахам,Gaham,Genesis 22:24,bible,False, , , ,Гахам, , , , 
Tahash,Тахаш,Tahash,Genesis 22:24,bible,False, , , ,Тахаш, , , , 
Maacah,Мааха,Maacah,Genesis 22:24,bible,False, , , ,Мааха, , , , 
Mahalath,Махалат/,Mahalath/,"Genesis 28:8, 9",bible,False, , , ,Махалат/, , , , 
Basemath,Базова математика,Basemath,"Genesis 36:3, 4",bible,False, , , ,Базова математика, , , , 
Reuel,Руел,Reuel,"Genesis 36:13, 17",bible,False, , , ,Руел, , , , 
Nahath,Нахат,Nahath,Genesis 36:13,bible,False, , , ,Нахат, , , , 
Zerah,Зера,Zerah,Genesis 36:13,bible,False, , , ,Зера, , , , 
Schammah,Шама,Schammah,Genesis 36:13,bible,False, , , ,Шама, , , , 
Mizzah,Миза,Mizzah,Genesis 36:13,bible,False, , , ,Миза, , , , 
Adah,Ада,Adah,"Genesis 36:11, 12, 15, 16",bible,False, , , ,Ада, , , , 
Eliphaz,Елифаз,Eliphaz,Genesis 36:11,bible,False, , , ,Елифаз, , , , 
Teman,Теман,Teman,Genesis 36:11,bible,False, , , ,Теман, , , , 
Omar,Омар,Omar,Genesis 36:11,bible,False, , , ,Омар, , , , 
Zepho,Зефо,Zepho,Genesis 36:11,bible,False, , , ,Зефо, , , , 
Kenaz,Кеназ,Kenaz,Genesis 36:11,bible,False, , , ,Кеназ, , , , 
Korah,Корей,Korah,Genesis 36:16,bible,False, , , ,Корей, , , , 
Korah_Gatam,"Корах, Гатам","Korah, Gatam","Genesis 36:11, 16",bible,False, , , ,"Корах, Гатам", , , , 
Amalek,Амалик,Amalek,Genesis 36:12,bible,False, , , ,Амалик, , , , 
Oholibamah,Охоливама,Oholibamah,"Genesis 36:14, 18",bible,False, , , ,Охоливама, , , , 
Jeush,Джеуш,Jeush,Genesis 36:14,bible,False, , , ,Джеуш, , , , 
Jalam,Джалам,Jalam,Genesis 36:14,bible,False, , , ,Джалам, , , , 
Nebaioth,Наваиот,Nebaioth,Genesis 25:13,bible,False, , , ,Наваиот, , , , 
Kedar,Кедар,Kedar,Genesis 25:13,bible,False, , , ,Кедар, , , , 
Mishma,Мишма,Mishma,Genesis 25:14,bible,False, , , ,Мишма, , , , 
Adbeel_Mibsam,"Адбеел, Мибсам","Adbeel, Mibsam",Genesis 25:13,bible,False, , , ,"Адбеел, Мибсам", , , , 
Dumah_Massa,"Дума, Маса","Dumah, Massa",Genesis 25:14,bible,False, , , ,"Дума, Маса", , , , 
Hadad,Хадад,Hadad,Genesis 25:15,bible,False, , , ,Хадад, , , , 
Tema,Тема,Tema,Genesis 25:15,bible,False, , , ,Тема, , , , 
Jetur,Джетур,Jetur,Genesis 25:15,bible,False, , , ,Джетур, , , , 
Naphish,Нафиш,Naphish,Genesis 25:15,bible,False, , , ,Нафиш, , , , 
Kedemah,Кедема,Kedemah,Genesis 25:15,bible,False, , , ,Кедема, , , , 
Keturah,Кетура,Keturah,Genesis 25:1,bible,False, , , ,Кетура, , , , 
Zimran,Зимран,Zimran,Genesis 25:1,bible,False, , , ,Зимран, , , , 
Jokshan,Джокшан,Jokshan,Genesis 25:1,bible,False, , , ,Джокшан, , , , 
Medan,Медан,Medan,Genesis 25:1,bible,False, , , ,Медан, , , , 
Midian,Мадиам,Midian,Genesis 25:1,bible,False, , , ,Мадиам, , , , 
Ishbak,Ишбак,Ishbak,Genesis 25:1,bible,False, , , ,Ишбак, , , , 
Shuah,Шуа,Shuah,Genesis 25:1,bible,False, , , ,Шуа, , , , 
Timna,Тимна,Timna,"Genesis 36:12, 1 Chr 1:36",bible,False, , , ,Тимна, , , , 
life-expectancy2,(Псалм 90:10),(Psalm 90:10),2024-11-29,bible,False, , , ,(Псалм 90:10), , , , 
Ham,Шунка,Ham,Gen 10:1,bible,False, , , ,Шунка, , , , 
Canaan,Ханаан,Canaan,Gen 10:6,bible,False, , , ,Ханаан, , , , 
Sidon,Сидон,Sidon,Gen 10:15,bible,False, , , ,Сидон, , , , 
Heth,Хет,Heth,Gen 10:15,bible,False, , , ,Хет, , , , 
Jebusite,йевусеец,Jebusite,Gen 10:16,bible,False, , , ,йевусеец, , , , 
Amorite,Аморей,Amorite,Gen 10:16,bible,False, , , ,Аморей, , , , 
Girgashite,Гиргашит,Girgashite,Gen 10:16,bible,False, , , ,Гиргашит, , , , 
Hivite,Хивит,Hivite,Gen 10:17,bible,False, , , ,Хивит, , , , 
Arkite,Арките,Arkite,Gen 10:17,bible,False, , , ,Арките, , , , 
Sinite,Синит,Sinite,Gen 10:17,bible,False, , , ,Синит, , , , 
Arvadite,Арвадита,Arvadite,Gen 10:18,bible,False, , , ,Арвадита, , , , 
Zemarite,Земарит,Zemarite,Gen 10:18,bible,False, , , ,Земарит, , , , 
Hamathite,хаматец,Hamathite,Gen 10:18,bible,False, , , ,хаматец, , , , 
Cush,Куш,Cush,Gen 10:6,bible,False, , , ,Куш, , , , 
Nimrod,Нимрод,Nimrod,Gen 10:8,bible,False, , , ,Нимрод, , , , 
Mizraim,Мицраим,Mizraim,Gen 10:14,bible,False, , , ,Мицраим, , , , 
Casluh,Каслух,Casluh,1 Chronicles 1:12 (Philistines),bible,False, , , ,Каслух, , , , 
Japheth,Яфет,Japheth,Gen 10:1,bible,False, , , ,Яфет, , , , 
Asshur,Ашур,Asshur,Gen 10:22,bible,False, , , ,Ашур, , , , 
Lud,Луд,Lud,Gen 10:22,bible,False, , , ,Луд, , , , 
Aram,Арам,Aram,Gen 10:22,bible,False, , , ,Арам, , , , 
Elam,Елам,Elam,Gen 10:22,bible,False, , , ,Елам, , , , 
Joktan,Йоктан,Joktan,Gen 10:26,bible,False, , , ,Йоктан, , , , 
Almodad,Алмодад,Almodad,Gen 10:26,bible,False, , , ,Алмодад, , , , 
Sheleph,Шелеф,Sheleph,Gen 10:26,bible,False, , , ,Шелеф, , , , 
Hazarmaveth,Хазармавет,Hazarmaveth,Gen 10:26,bible,False, , , ,Хазармавет, , , , 
Jerah,Йерах,Jerah,Gen 10:26,bible,False, , , ,Йерах, , , , 
Hadoram,Хадорам,Hadoram,Gen 10:27,bible,False, , , ,Хадорам, , , , 
Uzal,Узал,Uzal,Gen 10:27,bible,False, , , ,Узал, , , , 
Diklah_Obal,"Диклах, Обал","Diklah, Obal",Gen 10:27,bible,False, , , ,"Диклах, Обал", , , , 
Abimael,Абимаел,Abimael,Gen 10:28,bible,False, , , ,Абимаел, , , , 
Sheba_Ophir,"Шеба, Офир","Sheba, Ophir","Gen 10:28, 29",bible,False, , , ,"Шеба, Офир", , , , 
Havilah,Хавила,Havilah,Gen 10:29,bible,False, , , ,Хавила, , , , 
Jobab,Йоваб,Jobab,Gen 10:29,bible,False, , , ,Йоваб, , , , 
Ham_fn,1) Египтяни: Псалми 105:23,1) Egyptians: Psalms 105:23,2025-09-22,bible,False, , , ,1) Египтяни: Псалми 105:23, , , , 
Canaan_fn,2) Ханаанците: Исус Навин 13:3,2) Canaanites: Joshua 13:3,2025-09-22,bible,False, , , ,2) Ханаанците: Исус Навин 13:3, , , , 
Aram_fn,3) Арамейци: Осия 12:12,3) Arameans: Hosea 12:12,2025-09-22,bible,False, , , ,3) Арамейци: Осия 12:12, , , , 
Elam_fn,4) Еламити: Ездра 4:9,4) Elamites: Ezra 4:9,2025-09-22,bible,False, , , ,4) Еламити: Ездра 4:9, , , , 
Asshur_fn,5) Асирийци: Езекиил 27:23,5) Assyrians: Ezekiel 27:23,2025-09-22,bible,False, , , ,5) Асирийци: Езекиил 27:23, , , , 
Casluh_fn,6) Филистимци: 1 Летописи 1:12,6) Philistines: 1 Chronicles 1:12,2025-09-22,bible,False, , , ,6) Филистимци: 1 Летописи 1:12, , , , 
Cush_fn,7) Етиопски [кушитски]: 4 Царе 19:9,7) Ethiopian [Cushite]: 2 Kings 19:9,2025-09-22,bible,False, , , ,7) Етиопски [кушитски]: 4 Царе 19:9, , , , 
Edom_fn,8) Едомити: Числа 20:14-17,8) Edomites: Numbers 20:14-17,2025-09-22,bible,False, , , ,8) Едомити: Числа 20:14-17, , , , 
Moab_fn,"9) Моавци: Второзаконие 23:3, 4","9) Moabites: Deuteronomy 23:3, 4",2025-09-22,bible,False, , , ,"9) Моавци: Второзаконие 23:3, 4", , , , 
Ammon_fn,10) Амонити: Исус Навин 12:2,10) Ammonites: Joshua 12:2,2025-09-22,bible,False, , , ,10) Амонити: Исус Навин 12:2, , , , 
Midian_fn,"11) Мадиамци: Числа 31:2, 3","11) Midianites: Numbers 31:2, 3",2025-09-22,bible,False, , , ,"11) Мадиамци: Числа 31:2, 3", , , , 
Amalek_fn,12) Амаликити: 1 Царе 15:2,12) Amalekites: 1 Samuel 15:2,2025-09-22,bible,False, , , ,12) Амаликити: 1 Царе 15:2, , , , 
Teman_fn,13) Теманци: Йов 42:7,13) Temanites: Job 42:7,2025-09-22,bible,False, , , ,13) Теманци: Йов 42:7, , , , 
Sidon_fn,14) Сидонци: Захария 9:2,14) Sidonians: Zechariah 9:2,2025-09-22,bible,False, , , ,14) Сидонци: Захария 9:2, , , , 
Heth_fn,15) Хетейци: Битие 15:20,15) Hittites: Genesis 15:20,2025-09-22,bible,False, , , ,15) Хетейци: Битие 15:20, , , , 
Jebusite_fn,16) Йевусейци: Исус Навин 15:63,16) Jebusites: Joshua 15:63,2025-09-22,bible,False, , , ,16) Йевусейци: Исус Навин 15:63, , , , 
Judith,Джудит?,Judith?,"Genesis 26:34, 35",bible,False, , , ,Джудит?, , , , 
Lud_fn,17) Лидийци: 1 Летописи 1:17,17) Lydians: 1 Chronicles 1:17,"Jewish Antiquities, I, 143, 144 [vi, 4]",bible,False, , , ,17) Лидийци: 1 Летописи 1:17, , , , 
Ishmael_fn,18) Исмаилтяни: Битие 37:27,18) Ishmaelites: Genesis 37:27,2025-09-22,bible,False, , , ,18) Исмаилтяни: Битие 37:27, , , , 
Amorite_fn,19) Аморейци: Съдии 6:10,19) Amorites: Judges 6:10,2025-09-22,bible,False, , , ,19) Аморейци: Съдии 6:10, , , , 
Hivite_fn,"20) Евейци [Гаваон]: Исус Навин 9:3, 7","20) Hivites [Gibeon]: Joshua 9:3, 7",Gibeonites,bible,False, , , ,"20) Евейци [Гаваон]: Исус Навин 9:3, 7", , , , 
Cain,Каин,Cain,"Genesis 4:1, son Enoch same name as other",bible,False, , , ,Каин, , , , 
Abel,Авел,Abel,Genesis 4:2,bible,False, , , ,Авел, , , , 
Irad,Ирад,Irad,Genesis 4:18,bible,False, , , ,Ирад, , , , 
Mehujael,Мехуджаел,Mehujael,Genesis 4:18,bible,False, , , ,Мехуджаел, , , , 
Methushael,Матусаил,Methushael,"Genesis 4:18, son Lamech same as other",bible,False, , , ,Матусаил, , , , 
Jabal,Джабал,Jabal,"Genesis 4:20 living in tents, have livestock",bible,False, , , ,Джабал, , , , 
Jubal,Джубал,Jubal,Genesis 4:21 play harp and pipe,bible,False, , , ,Джубал, , , , 
Zillah,Зила,Zillah,"Genesis 4:19, Adah is also a wife of Esau",bible,False, , , ,Зила, , , , 
Tubal-cain,Тубал-Каин,Tubal-cain,Genesis 4:22 tool of copper and iron,bible,False, , , ,Тубал-Каин, , , , 
Naamah,Наама,Naamah,Genesis 4:22 his sister,bible,False, , , ,Наама, , , , 
Rehoboam,Ровоам,Rehoboam,first king of southern kingdom of Juda,A6-A,False, , , ,Ровоам, , , , 
Abijah,Авия (Авиям),Abijah (Abijam),"3 years, also Abijam",A6-A,False, , , ,Авия (Авиям), , , , 
Asa,Аса,Asa,A6-A,A6-A,False, , , ,Аса, , , , 
Jehoshaphat,Йосафат,Jehoshaphat, ,A6-A,False, , , ,Йосафат, , , , 
Jehoram2,Йорам,Jehoram, ,A6-A,False, , , ,Йорам, , , , 
Ahaziah,Охозия,Ahaziah, ,A6-A,False, , , ,Охозия, , , , 
Athaliah,Царица Аталия,Queen Athaliah,Queen Athaliah,A6-A,False, , , ,Царица Аталия, , , , 
Jehoash,Йоас,Jehoash, ,A6-A,False, , , ,Йоас, , , , 
Amaziah,Амасия,Amaziah, ,A6-A,False, , , ,Амасия, , , , 
Uzziah,Озия (Азария),Uzziah (Azariah),also Azariah,A6-A,False, , , ,Озия (Азария), , , , 
Jeroboam,Йеровоам,Jeroboam,first king of northern 10-tribe kingdom,A6-A,False, , , ,Йеровоам, , , , 
Nadab,Надав,Nadab,less than 2,A6-A,False, , , ,Надав, , , , 
Baasha,Бааша,Baasha, ,A6-A,False, , , ,Бааша, , , , 
Elah,Ела,Elah, ,A6-A,False, , , ,Ела, , , , 
Zimri,Зимри,Zimri,Only 7 days in ca. 751 BCE,A6-A,False, , , ,Зимри, , , , 
OmriTibni,Омри и Тивни заедно,Omri and Tibni together,4 years Omri and Tibni,A6-A,False, , , ,Омри и Тивни заедно, , , , 
Omri,Омри (сам),Omri (alone),from 947 Omri alone,A6-A,False, , , ,Омри (сам), , , , 
Ahab,Ахав,Ahab, ,A6-A,False, , , ,Ахав, , , , 
Jehoram,Йорам,Jehoram, ,A6-A,False, , , ,Йорам, , , , 
Jehu,Йеху,Jehu, ,A6-A,False, , , ,Йеху, , , , 
Jeoahaz,Йоахаз,Jeoahaz, ,A6-A,False, , , ,Йоахаз, , , , 
JeoahazJehoash,Йоахаз и Йоас,Jeoahaz and Jehoash,For 3 years Jeoahaz and Jeoash reigned together,A6-A,False, , , ,Йоахаз и Йоас, , , , 
Jehoash2,Йоас (сам),Jehoash (alone),Jehoash (alone),A6-A,False, , , ,Йоас (сам), , , , 
Jeroboam2,Йеровоам II,Jeroboam II, ,A6-A,False, , , ,Йеровоам II, , , , 
Elijah,Илия,Elijah, ,A6-A,False, , , ,Илия, , , , 
Elisha,Елисей,Elisha, ,A6-A,False, , , ,Елисей, , , , 
Jonah,Йона,Jonah, ,A6-A,False, , , ,Йона, , , , 
Amos,Амос,Amos, ,A6-A,False, , , ,Амос, , , , 
Joel,Джоел,Joel, ,A6-A,False, , , ,Джоел, , , , 
Jotham,Йотам,Jotham,A6-B,A6-B,False, , , ,Йотам, , , , 
Ahaz,Ахаз,Ahaz, ,A6-B,False, , , ,Ахаз, , , , 
Hezekiah,Езекия,Hezekiah, ,A6-B,False, , , ,Езекия, , , , 
Manasseh,Манасия,Manasseh, ,A6-B,False, , , ,Манасия, , , , 
Amon,Амон,Amon, ,A6-B,False, , , ,Амон, , , , 
Josiah,Йосия,Josiah, ,A6-B,False, , , ,Йосия, , , , 
Jehoahaz,Йоахаз,Jehoahaz,Only 3 months,A6-B,False, , , ,Йоахаз, , , , 
Jehoiakim,Йоаким,Jehoiakim, ,A6-B,False, , , ,Йоаким, , , , 
Jehoiachin,Йоахин,Jehoiachin,Only 3 months 10 days,A6-B,False, , , ,Йоахин, , , , 
Zedekiah,Седекия,Zedekiah, ,A6-B,False, , , ,Седекия, , , , 
Zechariah,Захария,Zechariah,"reign only recorded 6 months, probably only established 792 BCE",A6-B,False, , , ,Захария, , , , 
Schallum,Шалум,Schallum,only one month,A6-B,False, , , ,Шалум, , , , 
Menahem,Менахем,Menahem, ,A6-B,False, , , ,Менахем, , , , 
Pekahiah,Пекахия,Pekahiah, ,A6-B,False, , , ,Пекахия, , , , 
Pekah,Пеках,Pekah, ,A6-B,False, , , ,Пеках, , , , 
